latitude,longitude,loc_id
-43.816759999999995,-176.47502,246
-40.40793,175.6423,247
-42.421,173.691,248
-39.4619952,174.3062951,249
-44.98881,170.12483,250
-36.9648,174.78052,251
-41.69341,173.20208,252
-42.60076,173.40196,253
-44.090979999999995,171.10312,254
-40.9124,175.5591,255
-43.29526,172.22501,256
-44.528,169.89,257
-35.50747,174.4519,258
-36.1351,174.55951,259
-45.515319999999996,167.85798,260
-37.94472,176.5075,261
-45.76181,168.24568,262
-38.66,177.98399999999998,263
-39.0982998,174.76265569999998,264
-39.33162,175.75068,265
-41.55655,173.96238,266
-39.45389,175.85222,267
-43.328579999999995,172.61114,268
-45.1254,170.10030999999998,269
-34.896029999999996,173.34402,270
-40.324999999999996,175.611,271
-40.90689,176.21197999999998,272
-42.21282,173.41773,273
-40.043,176.268,274
-36.82817,175.67230999999998,275
-41.15963,174.13245999999998,276
-38.613009999999996,175.70283999999998,277
-46.90051,168.12851,278
-38.96667,177.15,279
-37.406853,175.828659,280
-43.789159999999995,171.79029,281
-38.74264,176.08088999999998,282
-37.090559999999996,175.15515,283
-39.002759999999995,175.87596,284
-44.51219,170.67839999999998,285
-43.63998,171.87878999999998,286
-36.05486,174.3228,287
-42.653,173.043,288
-38.589169999999996,176.16,289
-39.7317,176.4431,290
-40.905,176.212,291
-41.41923,175.25119999999998,292
-44.706269999999996,170.93989,293
-38.6055,176.75567999999998,294
-41.16164,174.9047,295
-42.94461,171.56513999999999,296
-41.1412,174.8832,297
-38.54087,177.49129,298
-36.363839999999996,174.57157999999998,299
-39.93882,175.04496,300
-44.233,170.117,301
-40.48496,176.61527999999998,302
-39.007999999999996,174.178,303
-37.20183,174.81074999999998,304
-37.57137,178.281613,305
-43.36548,170.13428,306
-41.739439999999995,173.50583,307
-40.217,176.117,308
-39.156909999999996,176.61191,309
-41.40828,174.87145999999998,310
-39.851389999999995,176.96083,311
-42.08333,173.25,312
-38.744,176.081,313
-38.92209,177.84381,314
-44.60543,171.12989,315
-44.74127,171.0631,316
-39.7747394,174.6011733,317
-43.95128,-176.56584999999998,318
-44.305,171.225,319
-35.189029999999995,173.12503999999998,320
-46.36036,168.77938,321
-41.247589999999995,175.4915,322
-40.2526,175.6024,323
-47.278,167.464,324
-41.21445,173.62416,325
-38.10594,176.31457,326
-46.10829,169.24670999999998,327
-43.91498,170.12861999999998,328
-39.117999999999995,177.95999999999998,329
-39.1658,175.4217,330
-45.76556,167.67972,331
-43.31386,171.38761,332
-41.38852,173.15967,333
-40.458614,176.296585,334
-45.91513,168.81369999999998,335
-43.609719999999996,171.15389,336
-39.188651,173.8829458,337
-41.444359999999996,173.72659,338
-43.905699999999996,171.79817,339
-39.275,176.87278,340
-44.6177,170.19559999999998,341
-42.97405,172.94844,342
-43.11667,172.225,343
